x,y,z,g
-3.15889967,-47.20379791,6.65955252,193
-0.62986267,-30.58231506,3.47047514,166
-1.22833527,-30.89923248,3.60241884,167
-2.62121094,-30.05184326,3.641056,168
6.8039447,-30.12467346,-0.99584404,128
6.63895142,-30.25942383,-0.97806088,129
-2.23707855,-30.59908447,-0.12582063,136
6.25567448,-43.77268372,5.94789022,187
3.84776794,-43.75183258,6.21410746,189
3.78072845,-47.95566711,7.10577625,197
3.14731323,-45.98127899,6.76512331,194
1.42058289,-46.6538559,7.11447376,197
-1.27862823,-52.35099993,8.6479277,210
8.5157901,-34.68969879,-0.91477552,129
8.35207855,-34.82692871,-0.89331308,129
7.93340027,-35.30517731,-0.8437306,130
6.69699585,-36.41419373,-0.70010295,131
-2.04216278,-29.65549622,0.42686266,141
12.37518799,-58.07459853,9.86926788,220
12.18541443,-57.91313002,9.84808105,220
10.71720612,-55.63019023,9.4289555,216
9.70198547,-57.40297911,9.96469254,221
7.91042053,-57.13414226,10.08387131,222
5.90718662,-46.55510101,7.68784088,202
5.51034271,-43.96729431,7.0927462,197
4.22733032,-43.21734009,7.05163139,196
7.57896149,-34.25851593,-0.10380083,136
6.29670536,-34.14053497,0.07595963,138
-4.09134186,-35.77185974,1.10242743,146
-3.04113997,-32.12536011,1.01167482,145
8.16250336,-53.07544146,10.44180054,225
6.69341766,-47.62574921,9.04548782,213
-0.77795685,-30.18209991,5.04543776,179
-7.99151111,-32.18146667,6.95250267,195
13.82143127,-55.88814769,0.42803806,141
2.13959229,-57.90211318,1.95754594,153
-1.03625,-31.8937088,1.43763346,149
-3.69313276,-32.97283325,1.6939804,151
2.02169525,-47.82245789,10.8557486,228
-0.67216003,-30.97950897,1.90953702,153
-0.77093781,-30.39374695,1.87830419,153
-5.08551252,-41.65815125,3.07687086,163
5.17752563,-45.57489166,10.8922686,229
-1.41564453,-31.86158142,2.61981362,159
6.75467407,-54.03580723,6.39867395,191
6.82391846,-58.35640553,7.09484238,197
6.40579807,-54.67827044,6.51731199,192
5.2492572,-42.83249054,4.6491918,176
4.28059875,-44.72065887,4.99572653,179
3.38767731,-44.03882751,4.92341513,178
0.36938202,-57.77531276,7.27600044,198
-3.82618225,-45.5460144,5.48091501,183
-2.02967346,-32.18233643,3.24165529,164
9.20211517,-54.71471605,7.79459709,203
9.10252106,-57.03260241,8.25620407,206
6.59284794,-46.51529846,6.2732715,190
5.11105835,-58.52034215,8.70733398,210
3.82402527,-45.32371674,6.14994043,189
2.01367676,-46.75653992,6.51295942,192
1.48332703,-46.59209595,6.50437731,192
0.27943146,-46.82602844,6.6070785,192
-1.28208435,-52.71510515,7.84557098,203
-1.47824371,-52.20546923,7.75424046,202
-1.57496918,-51.98893175,7.71622414,202
-1.6531781,-51.71378527,7.66596169,201
-0.58426941,-43.2704483,5.94634432,187
-3.00329054,-47.76127014,6.95427746,195
-3.07981337,-47.54625854,6.91561312,195
-0.36680878,-31.17311249,3.55120081,167
9.25024902,-35.9187561,-0.89446322,129
9.66774475,-56.38686595,9.57760567,218
8.95641815,-54.4420949,9.14627975,214
8.22515594,-54.10941515,9.092565,214
7.07898437,-47.51339111,7.58885712,201
6.12450993,-46.67559204,7.42689175,199
3.86886322,-46.26951752,7.42117828,199
3.64218628,-42.99331055,6.66274637,193
2.2717868,-44.14769897,6.99550766,196
1.83875,-43.27707062,6.81216997,194
0.75809204,-44.45022736,7.14051193,197
-1.71043671,-51.3264719,8.87983459,212
-1.95415771,-50.49859772,8.70000881,210
-0.43306244,-31.39902649,4.16179365,172
-0.67290771,-31.85323486,4.28233618,173
-1.78874481,-30.36716614,4.01463884,171
-2.81790388,-32.68049011,0.3042354,139
-1.92196167,-29.41455231,0.32817263,140
8.47573578,-53.34225712,10.28077835,223
8.54696381,-57.31776652,11.35498756,233
6.44872105,-46.18322906,8.40417236,208
5.78855717,-45.87010345,8.34185261,207
4.52541077,-45.70718536,8.34576077,207
4.49957764,-53.27076159,10.40056938,225
3.57532227,-47.08735046,8.76017422,211
2.32668793,-48.29269562,9.14556831,214
0.55228149,-46.64354095,8.78959507,211
-1.32120026,-31.0930191,4.72048468,177
-1.07447327,-29.89656982,4.3825025,174
2.88272583,-57.31796465,1.34159178,148
2.74582397,-57.15932689,1.34377235,148
2.46037781,-57.2148839,1.35611767,148
2.3149234,-57.39843962,1.36552757,148
2.16833221,-57.57353435,1.37474388,148
-4.00745667,-35.61473236,0.98989052,145
-4.08185804,-35.42512665,0.98352331,145
-2.45270765,-30.86289368,0.85681623,144
7.47031128,-54.69977007,12.12877602,239
3.9155246,-44.1851593,9.00332397,213
-3.66292799,-45.24806366,9.80338139,219
-0.89648712,-31.18808899,5.29337019,182
-7.22529495,-34.64369354,6.98590607,196
-8.70428378,-30.33363495,5.97063154,187
4.37551605,-40.85016022,1.78686446,152
-4.80697096,-42.6814209,2.14888257,155
-2.90356672,-32.65992889,1.51530069,150
-3.59720076,-32.90036926,1.53322548,150
-3.80436218,-33.06447754,1.54430956,150
5.21080505,-45.24926147,10.39267677,224
4.10668671,-41.75126801,9.21712727,214
-3.94282759,-43.83690796,10.49496407,225
-5.78601754,-38.52790222,8.8927359,212
-7.02628243,-35.00190125,7.89008755,203
-2.98004425,-48.38022766,3.5937776,167
-3.97284163,-45.46870575,3.35220331,165
-4.88953627,-42.57763824,3.10458464,163
2.04868805,-44.73605499,11.47726387,234
-5.75797904,-38.39292297,9.78853172,219
9.26452362,-54.00637255,4.93974012,179
6.60310184,-57.52642665,5.50564188,183
5.15305817,-42.80793152,3.71222967,168
3.46380341,-49.57296143,4.63848013,176
-1.06069458,-31.16472015,2.48711843,158
5.87724125,-42.22775421,11.38795036,233
8.26068604,-55.45209727,6.68631643,193
7.4305011,-55.4225944,6.73110765,194
6.6707431,-52.89228258,6.35542387,190
0.94019043,-59.1002791,7.74900574,202
0.81804382,-58.67674092,7.68612713,202
-3.60843122,-45.99533997,5.86720175,186
-3.72908247,-45.64319,5.81671518,186
-2.07086456,-32.66672668,3.5501346,167
-3.22900665,-30.12479553,3.21392244,164
-3.0648526,-29.36637268,3.07700628,163
13.28253662,-57.27674327,8.19555229,206
10.16038239,-59.12900764,8.73166508,210
6.64877808,-44.7059494,6.00763983,188
5.38112366,-46.81409607,6.50901884,192
3.8824588,-45.44073639,6.32209963,190
3.23092377,-48.91549072,7.06859249,196
-1.36236084,-52.30457506,8.06634182,205
-1.45588196,-52.1153966,8.03488487,205
-1.96682251,-50.51397858,7.74765247,202
-2.97256744,-47.68740234,7.25136608,198
-3.17626417,-47.07917938,7.14394135,197
-0.62356842,-31.9376236,3.9001922,170
-1.10724915,-30.13813171,3.57877344,167
-2.69852722,-32.26271973,-0.01019054,137
-3.01446045,-32.00972137,-0.00659472,137
12.07594788,-58.06283793,9.95466179,221
9.19777405,-56.82905803,9.79884571,219
6.95716583,-46.86683807,7.53617901,200
4.94102203,-57.66370997,10.23711723,223
4.74112427,-55.76034007,9.79318279,219
4.63543427,-57.34863505,10.18032211,223
4.47077667,-56.42450914,9.96891159,221
4.30032074,-54.7919179,9.58814568,218
1.7238208,-45.10907898,7.4379744,200
-0.81310547,-46.43426666,7.94252342,204
-1.22889221,-45.65525208,7.78939957,203
-1.39153564,-45.38387451,7.73792595,202
12.10683929,-49.7581955,-0.49409449,133
11.76011383,-49.79315338,-0.4594962,133
7.86761963,-35.01146851,0.00401587,137
-4.21618927,-35.60289154,0.58668894,142
-4.47476805,-35.49794159,0.58726162,142
-3.21265638,-32.28701935,0.57558102,142
-4.69029463,-35.46158752,0.58710379,142
8.66759979,-53.20845232,10.32943291,224
8.10169708,-56.37085948,11.22951454,231
7.93835937,-56.15171275,11.1776461,231
3.299245,-43.86863861,8.04575676,205
7.85331451,-35.60090027,0.6785807,143
2.94719421,-57.29963908,1.58844847,150
2.67276489,-57.17261705,1.60168213,150
2.53682434,-57.00560961,1.60547489,150
2.25380432,-57.2194694,1.62753004,151
1.97998535,-57.25682292,1.64430946,151
-1.06262482,-32.02823029,1.11455769,146
-3.45224274,-38.44857178,1.37631458,149
-5.12333525,-41.7891098,1.52263206,150
-1.97143066,-32.44645081,1.15042299,147
-5.0445999,-38.61623535,1.41700596,149
-4.74962128,-36.11206207,1.32593388,148
-3.28080976,-32.1428772,1.16391129,147
-5.17575682,-35.99536285,1.32781071,148
2.99573242,-46.74697266,10.00440163,221
2.17741119,-48.27626953,10.54463905,226
1.51363098,-43.74756012,9.1702599,214
-3.58079756,-45.34333954,10.14117569,222
-5.47096503,-40.65258942,2.38850278,157
-3.96319807,-33.04098663,1.83417577,152
2.46596252,-45.45623932,10.75360054,227
2.17498505,-45.06709442,10.6382193,227
1.97426331,-45.02831421,10.6405825,227
-4.96240461,-40.72013245,9.8697905,220
9.45581543,-58.28005824,4.10547537,171
0.37358582,-57.85129771,4.6423778,176
-5.31440962,-40.97213135,3.31267542,165
11.98672974,-54.98496494,4.99353117,179
3.60423004,-49.71515808,4.83725447,178
-1.15893829,-31.83417664,2.78229207,160
-1.40861786,-32.23401794,2.84940213,161
-2.01895416,-31.28995667,2.76058549,160
7.65972626,-57.90316234,5.77670568,186
6.92993652,-57.75953135,5.81436724,186
6.59931004,-55.19594011,5.4923982,183
5.22648346,-42.77462921,3.91338343,170
3.93187439,-57.6504272,6.03818506,188
0.36458313,-57.78558562,6.34767241,190
13.37133514,-57.94216762,6.84718699,195
7.48112976,-57.81622145,7.24645657,198
6.20535099,-45.99058685,5.3148641,182
5.66483795,-47.2364212,5.57002634,184
5.20773804,-46.52477417,5.48347277,183
4.80761444,-44.25606689,5.12531561,180
0.94681274,-59.14217981,8.00009388,204
-2.89699066,-48.09725342,6.45162481,191
-2.97217787,-47.90244446,6.4252643,191
-3.03543365,-47.68340454,6.39432615,191
-3.30305708,-46.90286407,6.28699774,190
-3.43816603,-46.51969299,6.23427481,189
-3.55732954,-46.16200409,6.1852445,189
-0.8515271,-30.01188812,3.18468279,164
-3.44840515,-31.52701721,3.71201605,168
-2.91026581,-30.32336578,3.45431704,166
6.25471317,-32.33519135,-0.86898294,130
11.1956073,-58.3076422,8.57641167,209
5.20055115,-46.7448288,6.60161776,192
3.94019806,-46.37061462,6.62363142,193
-3.10545576,-47.23108063,7.45354599,200
-3.23905457,-46.85354767,7.38971752,199
-3.30086744,-46.65438995,7.35574955,199
-3.61949432,-45.73967133,7.20111603,198
-8.03063858,-32.5756546,5.12057489,180
-8.17436886,-32.19314728,5.06927008,180
-3.71372498,-34.62557373,0.19451517,139
-2.81490553,-32.22434387,0.2420854,139
-3.07698286,-32.24411163,0.24709982,139
12.22186768,-58.20997069,10.03112358,221
11.93025696,-58.23849318,10.05455154,222
11.02985107,-55.85601268,9.52904552,217
5.34997284,-42.68895111,6.69352621,193
5.17841064,-44.68854675,7.19538731,197
5.16018402,-46.33316193,7.59956211,201
4.67606842,-57.17622576,10.2917437,224
2.88399231,-46.07928619,7.72311062,202
2.13177216,-46.61260376,7.92027039,204
2.19157135,-43.90414581,7.25239414,198
1.2904483,-45.44487915,7.71200699,202
0.53470337,-44.08025513,7.45176167,200
-2.83686293,-47.80819855,8.71058697,210
-3.24154127,-46.6104599,8.46698612,208
-3.6679405,-45.26494751,8.19160313,206
-0.02241028,-30.44440613,4.20227331,172
12.4266864,-51.54693041,-0.46752757,133
6.18086063,-34.20844421,0.22568077,139
-3.30012787,-31.93677673,0.83659595,144
7.02512848,-44.54489288,8.06301254,205
6.37761509,-47.34546051,8.89481873,212
4.97649109,-54.23102007,10.94081062,229
3.60828888,-41.72762451,7.52285236,200
-2.4184593,-48.88403473,10.14874596,222
-2.48384321,-48.64938507,10.09115166,222
-2.18731964,-46.05601654,9.33309216,216
-7.1129061,-34.92984161,7.01825756,196
1.98022186,-57.78130183,1.89051408,153
1.82580292,-57.99899135,1.90883988,153
1.94904816,-52.82789049,1.74368781,152
1.83935272,-52.5144907,1.74253339,152
1.74123871,-52.11470995,1.73795527,152
-4.83399094,-42.62983856,1.87257356,153
-5.16343916,-41.90708313,1.86567563,153
3.36011993,-45.58429871,9.72611469,219
1.80463898,-44.47490845,9.51727528,217
0.22436249,-57.9013618,3.46697134,166
-5.34370649,-40.90147552,2.73834867,160
5.47269165,-45.39033661,10.60246986,226
5.16785919,-45.46229706,10.65081924,227
3.43906128,-45.30474243,10.73641724,227
-4.59005583,-41.56807098,10.42698425,225
-5.39023865,-39.52747498,9.86162132,220
1.75380432,-44.32116852,11.64876312,235
-5.92241562,-37.79792938,10.30567879,224
-6.57000649,-36.03041229,9.7920937,219
8.98258698,-55.2924448,7.06233734,196
8.51950562,-54.84461412,7.03619617,196
5.24333679,-42.74488983,5.15868658,180
5.79151737,-56.09295115,7.62190193,201
5.15614044,-47.17739258,6.01099104,188
4.73471558,-43.7690979,5.41832346,183
-1.70544708,-51.45572863,7.72384209,202
-1.65134705,-45.99334869,6.68126387,193
-3.4566902,-46.34816132,6.99169773,196
-0.35173309,-30.44722137,3.56352514,167
-2.73758924,-30.35991058,3.87400812,170
-7.69341946,-33.53177032,5.15614313,180
12.0989505,-57.58398268,8.60790771,209
10.86796295,-57.25335131,8.68095917,210
5.98768436,-43.83245239,6.25002092,190
6.09402287,-46.56993256,6.85633272,195
4.03793823,-58.74389867,9.87845367,220
1.90710175,-48.57886658,7.85780949,203
0.83570587,-41.87965546,6.48708052,192
-0.80447662,-45.21793518,7.47102112,200
-0.65385712,-42.66513977,6.87311644,195
-4.2895459,-35.74604187,0.76274199,143
-3.06673706,-32.01117096,0.72438711,143
7.53559601,-47.01861725,7.89332336,203
4.94831573,-43.49971924,7.2886681,198
3.75243866,-42.08159027,7.07149738,197
2.85720551,-44.47071991,7.82167858,203
2.56954681,-44.33673248,7.82550949,203
2.48242676,-44.13977203,7.78548664,202
-0.76925934,-53.58661089,10.73342651,227
-2.07487762,-45.71724091,8.86065716,212
-3.66188324,-45.16423187,8.96106953,212
-8.82581228,-30.03174744,6.0153541,188
10.12730133,-44.60211334,-0.11959511,136
4.43062317,-34.79924164,0.610012,142
3.08295929,-35.43496094,0.7892713,144
2.89347565,-35.55359039,0.81369537,144
1.64391815,-53.29491625,1.17508883,147
1.55558502,-52.75188646,1.17904371,147
-3.45907867,-32.87773285,1.3462109,148
-4.03081739,-33.09362946,1.38603443,149
3.76135742,-41.84074554,7.94515461,204
3.5746814,-42.47915802,8.16315121,206
6.10361301,-34.97313843,1.00998587,145
5.85245335,-39.99434052,1.28406614,148
5.12622559,-34.96370087,1.146707,147
5.29779541,-46.07425079,10.14256233,222
4.97817719,-45.82092438,10.09722084,222
4.67612946,-46.17746887,10.25822014,223
4.29903137,-42.00357208,8.8863644,212
3.32206451,-46.5205246,10.55979294,226
-5.07421768,-40.42576752,9.90559143,220
-6.42410172,-36.55668793,8.91539043,212
0.22930634,-57.79901717,4.27272219,173
7.87784302,-56.57370195,4.59566587,176
5.83611881,-48.04264984,3.85996908,169
-0.09819305,-31.40574036,2.63879174,159
1.60845673,-44.15318451,12.19839806,240
8.24679291,-55.81700335,5.84914679,186
6.39370548,-54.38545427,5.87060541,186
3.5401889,-44.72768555,4.75571245,177
-1.12674225,-30.26978455,3.12347788,163
-1.19839752,-29.65271912,3.03691572,162
-2.07215393,-30.25522003,-0.12357384,136
10.12724792,-53.89860735,7.09398312,197
9.32528412,-54.66524706,7.35152954,199
6.41225254,-46.40044556,6.06321234,188
5.32420074,-47.00827942,6.32677263,190
5.20530426,-46.76251373,6.2928285,190
4.7303363,-55.74375377,8.16277927,206
3.1495639,-49.72911224,7.15781254,197
1.10577118,-59.26024839,9.34548897,216
0.9746524,-58.92110277,9.29449505,215
-1.22111786,-52.69513903,8.32988686,207
-0.32720459,-46.04019318,6.87303156,195
-3.45326508,-46.21716461,7.32371468,199
-0.26291168,-31.46558533,3.93309397,170
11.52700531,-58.3306602,9.33408779,216
11.12383759,-56.88657603,9.04125828,213
10.35683167,-55.68718181,8.85020966,211
8.12391388,-54.05916796,8.74220222,211
5.9164716,-47.83731995,7.54238361,200
5.68216431,-45.60830078,7.04092831,196
4.66345703,-57.35005412,9.97093147,221
4.23401367,-56.68770823,9.86940521,220
3.50106537,-44.6769577,7.10405106,197
2.29559814,-41.28990326,6.45915407,191
-0.59369934,-46.35862885,8.06069893,205
-1.31292999,-45.64140472,7.99133724,204
-1.93696106,-46.11150513,8.19131416,206
-2.1417569,-46.08356628,8.21358246,206
-1.23733795,-30.16978607,4.3211326,173
-1.37583435,-30.37788544,4.39139742,174
-2.07128418,-30.53661499,4.53330034,175
7.31472504,-34.02457581,-0.18037516,135
6.01727116,-34.28188477,0.02739805,137
-1.79655731,-32.31051788,0.87019485,144
-4.28379286,-35.4902359,1.00887197,145
-3.53905714,-31.98785553,0.94969982,145
6.8253833,-46.63240204,8.23888535,206
6.50353062,-46.55233917,8.25727123,206
6.4025098,-48.01633606,8.67279095,210
5.79809391,-56.40039287,11.06145424,230
5.56668579,-54.18749437,10.48095078,225
2.93185913,-44.64468536,8.19972366,206
2.03165161,-52.93969164,1.58018869,150
1.93220245,-52.61126909,1.58478493,150
1.82973206,-52.35817919,1.59088558,150
1.62448608,-51.70167742,1.60009426,150
1.54823792,-51.17681274,1.59711975,150
1.44673645,-50.96506653,1.60395235,150
1.36031067,-50.585672,1.60505671,150
-4.11430634,-33.12138519,1.60466188,150
7.43330872,-57.12461314,12.57331985,243
6.5564481,-59.02277595,13.27939552,249
5.54947388,-56.22715983,12.53177208,242
4.38312256,-41.92220459,8.19317955,206
-0.16796387,-56.25221477,3.29048819,165
-0.2701825,-55.93976054,3.28369421,165
-0.47545898,-55.41082225,3.27613157,165
-0.57017792,-55.12339983,3.2695846,165
2.0771991,-47.56001434,11.47204727,233
8.79567444,-57.88052199,3.66716284,168
5.1861087,-42.92548523,2.75928086,160
-0.43762482,-31.44041595,2.34833497,157
-1.60065735,-32.01996765,2.51936406,158
-7.82985569,-33.6488739,3.20944017,164
-7.90182746,-33.27240143,3.1725654,164
-7.99629498,-33.05159912,3.15459913,163
-8.05790985,-32.79311523,3.12983793,163
2.35735046,-45.0491272,11.66184753,235
10.33211243,-58.29656825,4.9640016,179
9.57919037,-56.99028239,4.89845461,178
-0.940112,-31.54424438,2.9458198,162
10.26683533,-59.31503855,6.62809748,193
9.01625549,-55.38139567,6.14416021,189
8.8971225,-57.76791224,6.55418676,192
6.79795563,-58.25902019,6.91162867,195
6.51793491,-58.35699306,6.96476215,196
6.13017857,-56.52604899,6.71282095,193
5.03100311,-44.19320831,4.82164473,177
4.27332794,-44.36407623,4.94831652,179
0.88369476,-58.84699843,7.77449268,202
-3.73484266,-45.54374084,6.15654177,189
-0.9937085,-32.4640213,3.64889616,168
13.12328827,-55.47358141,5.76359171,185
11.88674652,-58.45735762,6.36236567,190
10.3607074,-56.17653117,6.14058775,189
8.73832428,-57.58541701,6.52352327,192
8.10963165,-54.50700579,6.08676523,188
7.82962524,-53.1058217,5.88766855,186
6.42677128,-56.7694572,6.61473555,193
6.16172611,-54.45921526,6.26709074,190
-3.78521955,-45.29156647,5.75381083,185
-3.32469452,-29.66003571,3.1997537,164
13.88839447,-57.33878551,7.46630901,200
10.08218109,-53.53672991,7.05676025,196
9.76188385,-57.74382625,7.9150185,204
6.06486332,-44.17229614,5.5790996,184
5.20535767,-43.90947113,5.60916895,184
3.79942047,-45.62271271,6.08454412,188
3.38803589,-46.24157867,6.24798292,190
3.22076904,-48.19472656,6.65019793,193
-0.597659,-46.26986084,6.65503592,193
-3.51925123,-46.08708344,6.92900843,195
-7.39171887,-34.44383392,5.12737364,180
7.26167786,-35.65625916,-0.76843467,130
6.09991276,-34.28106842,-0.55357665,132
6.19406712,-36.18464813,-0.65830436,131
-3.19032562,-32.09015808,0.13198561,138
4.69998657,-46.49461517,7.23109478,198
